110年09月17日每5秒委託成交統計,,,,,,,
時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
11:58:00,"5,813,851","25,135,986","5,994,044","17,116,515","1,167,143","3,992,839","177,141"
11:58:05,"5,815,114","25,150,371","5,995,462","17,100,221","1,167,440","3,993,722","177,192"
11:58:10,"5,816,311","25,193,314","5,996,936","17,144,823","1,167,729","3,994,575","177,219"
11:58:15,"5,817,092","25,177,231","5,997,802","17,172,509","1,168,022","3,995,599","177,249"
11:58:20,"5,817,999","25,184,490","5,998,834","17,158,158","1,168,237","3,996,272","177,276"
11:58:25,"5,818,570","25,171,324","5,999,572","17,136,612","1,168,461","3,996,749","177,301"
11:58:30,"5,819,447","25,161,830","6,000,522","17,143,289","1,168,666","3,997,268","177,325"
11:58:35,"5,820,194","25,179,538","6,001,275","17,141,626","1,168,913","3,997,885","177,350"
11:58:40,"5,821,198","25,184,289","6,002,527","17,143,874","1,169,181","3,998,934","177,378"
11:58:45,"5,822,166","25,177,941","6,003,563","17,141,983","1,169,541","4,000,178","177,449"
11:58:50,"5,823,121","25,194,200","6,004,730","17,175,027","1,169,781","4,000,786","177,483"
11:58:55,"5,823,810","25,190,518","6,005,677","17,193,183","1,169,947","4,001,235","177,503"
11:59:00,"5,825,051","25,180,138","6,006,904","17,163,876","1,170,246","4,001,959","177,553"
11:59:05,"5,825,866","25,196,561","6,007,833","17,195,543","1,170,465","4,002,377","177,582"
11:59:10,"5,826,849","25,202,017","6,008,948","17,191,307","1,170,678","4,002,799","177,605"
11:59:15,"5,828,517","25,188,258","6,010,513","17,187,347","1,170,943","4,003,487","177,643"
11:59:20,"5,829,641","25,194,686","6,011,729","17,186,196","1,171,230","4,004,571","177,688"
11:59:25,"5,830,834","25,179,336","6,013,107","17,152,514","1,171,476","4,005,315","177,730"
11:59:30,"5,832,092","25,185,441","6,014,189","17,174,938","1,171,673","4,005,901","177,762"
11:59:35,"5,833,378","25,201,516","6,015,297","17,186,054","1,172,001","4,007,322","177,805"
11:59:40,"5,834,530","25,186,373","6,016,222","17,181,647","1,172,202","4,007,762","177,825"
11:59:45,"5,835,608","25,151,884","6,017,152","17,161,506","1,172,482","4,008,464","177,860"
11:59:50,"5,836,533","25,185,388","6,018,019","17,185,644","1,172,731","4,009,005","177,885"
11:59:55,"5,837,422","25,185,155","6,018,924","17,154,908","1,173,003","4,009,622","177,917"
12:00:00,"5,838,242","25,195,988","6,019,837","17,185,838","1,173,271","4,010,954","177,951"
12:00:05,"5,839,983","25,145,584","6,021,485","17,143,604","1,173,677","4,012,278","178,016"
12:00:10,"5,841,490","25,174,983","6,022,910","17,168,139","1,173,964","4,012,998","178,051"
12:00:15,"5,842,522","25,191,015","6,024,032","17,189,768","1,174,191","4,013,542","178,078"
12:00:20,"5,843,679","25,192,661","6,025,381","17,163,502","1,174,394","4,014,025","178,105"
12:00:25,"5,844,623","25,193,552","6,026,568","17,193,581","1,174,626","4,014,637","178,130"
12:00:30,"5,846,461","25,172,838","6,028,578","17,165,335","1,174,909","4,015,737","178,190"
12:00:35,"5,848,071","25,174,661","6,030,057","17,157,606","1,175,303","4,016,968","178,236"
12:00:40,"5,849,524","25,174,417","6,031,587","17,177,402","1,175,792","4,018,661","178,333"
12:00:45,"5,850,707","25,165,146","6,032,703","17,159,227","1,176,038","4,019,145","178,393"
12:00:50,"5,851,689","25,155,375","6,033,803","17,158,200","1,176,349","4,019,866","178,453"
12:00:55,"5,852,667","25,182,506","6,035,084","17,184,506","1,176,601","4,020,445","178,479"
12:01:00,"5,853,601","25,186,771","6,036,012","17,176,921","1,176,807","4,020,947","178,506"
12:01:05,"5,855,218","25,192,332","6,037,478","17,203,906","1,177,079","4,021,690","178,542"
12:01:10,"5,856,574","25,189,507","6,038,552","17,188,929","1,177,290","4,022,098","178,579"
12:01:15,"5,857,467","25,156,789","6,039,496","17,185,358","1,177,603","4,022,838","178,646"
12:01:20,"5,858,726","25,192,910","6,040,637","17,200,170","1,177,803","4,023,347","178,675"
12:01:25,"5,859,416","25,194,916","6,041,379","17,206,433","1,178,002","4,023,928","178,710"
12:01:30,"5,860,356","25,204,973","6,042,390","17,200,857","1,178,181","4,024,598","178,748"
12:01:35,"5,861,345","25,183,212","6,043,306","17,174,701","1,178,393","4,025,108","178,779"
12:01:40,"5,862,193","25,161,734","6,044,267","17,185,229","1,178,620","4,025,864","178,808"
12:01:45,"5,863,160","25,095,511","6,045,239","17,166,060","1,178,805","4,026,291","178,838"
12:01:50,"5,864,261","25,189,184","6,046,444","17,181,314","1,178,987","4,026,807","178,859"
12:01:55,"5,865,548","25,170,528","6,047,535","17,156,237","1,179,308","4,027,689","178,912"
12:02:00,"5,866,863","25,199,266","6,048,811","17,187,921","1,179,600","4,028,484","178,956"
12:02:05,"5,867,952","25,181,991","6,049,947","17,179,850","1,179,831","4,029,272","178,979"
12:02:10,"5,868,876","25,188,885","6,050,717","17,171,696","1,180,063","4,029,806","179,001"
12:02:15,"5,869,963","25,206,923","6,051,766","17,192,347","1,180,215","4,030,527","179,016"
12:02:20,"5,870,863","25,207,100","6,052,516","17,204,726","1,180,375","4,031,133","179,035"
12:02:25,"5,871,683","25,208,705","6,053,596","17,207,522","1,180,581","4,032,136","179,061"
12:02:30,"5,872,683","25,193,612","6,054,461","17,192,851","1,180,814","4,032,677","179,088"
12:02:35,"5,873,679","25,217,175","6,055,788","17,205,145","1,181,012","4,033,201","179,127"
12:02:40,"5,874,378","25,215,208","6,056,570","17,199,234","1,181,215","4,033,713","179,142"
12:02:45,"5,875,193","25,208,425","6,057,359","17,212,802","1,181,424","4,034,178","179,165"
12:02:50,"5,875,834","25,226,984","6,058,027","17,215,188","1,181,614","4,034,725","179,197"
12:02:55,"5,876,382","25,225,490","6,058,683","17,210,153","1,181,859","4,035,259","179,224"
12:03:00,"5,877,295","25,222,976","6,059,450","17,197,607","1,182,210","4,036,169","179,272"
12:03:05,"5,878,453","25,223,295","6,060,357","17,206,724","1,182,689","4,037,147","179,363"
12:03:10,"5,879,256","25,223,685","6,061,147","17,201,027","1,182,961","4,037,957","179,396"
12:03:15,"5,882,043","25,191,189","6,064,410","17,092,551","1,183,757","4,041,531","179,523"
12:03:20,"5,884,498","25,140,997","6,067,487","17,101,818","1,184,561","4,043,929","179,670"
12:03:25,"5,886,551","25,200,310","6,070,083","17,146,019","1,184,981","4,045,134","179,742"
12:03:30,"5,888,231","25,193,749","6,071,953","17,136,043","1,185,594","4,049,944","179,848"
12:03:35,"5,889,925","25,219,624","6,074,180","17,153,322","1,185,942","4,050,878","179,920"
12:03:40,"5,891,029","25,219,016","6,075,611","17,142,171","1,186,720","4,053,628","180,060"
12:03:45,"5,892,161","25,232,152","6,077,107","17,132,259","1,187,061","4,054,883","180,105"
12:03:50,"5,893,552","25,231,884","6,078,685","17,176,916","1,187,726","4,059,246","180,185"
12:03:55,"5,895,415","25,115,096","6,081,752","17,109,052","1,188,396","4,061,270","180,290"
12:04:00,"5,897,338","25,230,512","6,083,610","17,186,991","1,188,910","4,063,055","180,351"
12:04:05,"5,899,205","25,250,571","6,085,114","17,193,654","1,189,429","4,065,011","180,428"
12:04:10,"5,901,016","25,198,785","6,087,341","17,113,591","1,190,284","4,068,067","180,583"
12:04:15,"5,904,203","25,122,009","6,091,051","17,034,718","1,191,507","4,072,317","180,864"
12:04:20,"5,906,618","25,144,441","6,093,793","17,066,388","1,192,411","4,074,911","181,026"
12:04:25,"5,909,389","25,146,632","6,096,719","17,008,814","1,193,024","4,077,667","181,177"
12:04:30,"5,912,014","25,090,797","6,099,867","17,015,896","1,193,878","4,080,965","181,345"
12:04:35,"5,914,665","25,218,365","6,102,774","17,137,628","1,194,262","4,081,850","181,420"
12:04:40,"5,916,482","25,239,633","6,105,117","17,158,224","1,194,702","4,083,182","181,522"
12:04:45,"5,918,140","25,263,148","6,107,081","17,163,084","1,195,191","4,084,622","181,593"
12:04:50,"5,920,050","25,271,850","6,108,801","17,180,597","1,195,531","4,085,493","181,629"
12:04:55,"5,921,575","25,261,059","6,110,134","17,180,428","1,195,836","4,086,710","181,697"
12:05:00,"5,922,964","25,153,301","6,112,124","17,133,283","1,196,165","4,087,387","181,772"
12:05:05,"5,925,319","25,248,838","6,114,490","17,192,400","1,196,670","4,089,354","181,839"
12:05:10,"5,927,092","25,181,731","6,116,255","17,144,534","1,197,034","4,091,208","181,894"
12:05:15,"5,928,755","25,231,873","6,117,969","17,147,015","1,197,382","4,092,008","181,942"
12:05:20,"5,930,664","25,239,609","6,119,973","17,157,274","1,197,705","4,092,944","181,976"
12:05:25,"5,932,055","25,245,130","6,121,523","17,173,166","1,197,985","4,093,917","182,008"
12:05:30,"5,933,166","25,270,965","6,122,711","17,200,934","1,198,370","4,094,998","182,056"
12:05:35,"5,934,024","25,273,727","6,123,559","17,192,726","1,198,827","4,096,184","182,101"
12:05:40,"5,935,365","25,260,751","6,125,383","17,220,646","1,199,111","4,096,737","182,141"
12:05:45,"5,936,346","25,242,603","6,126,379","17,196,084","1,199,417","4,097,624","182,177"
12:05:50,"5,937,635","25,197,723","6,127,630","17,229,876","1,199,701","4,098,626","182,208"
12:05:55,"5,938,972","25,287,525","6,128,916","17,234,895","1,200,082","4,100,281","182,267"
12:06:00,"5,940,269","25,265,732","6,130,168","17,208,885","1,200,446","4,101,396","182,309"
12:06:05,"5,941,772","25,255,376","6,131,705","17,202,884","1,200,792","4,102,284","182,348"
12:06:10,"5,943,240","25,257,745","6,133,082","17,205,208","1,201,139","4,103,160","182,388"
12:06:15,"5,944,525","25,264,434","6,134,205","17,194,872","1,201,462","4,104,410","182,419"
12:06:20,"5,945,770","25,204,039","6,135,832","17,144,286","1,201,779","4,106,070","182,466"
12:06:25,"5,947,047","25,272,991","6,137,186","17,156,827","1,202,087","4,106,824","182,496"
12:06:30,"5,948,128","25,294,979","6,138,374","17,196,590","1,202,382","4,107,843","182,538"
12:06:35,"5,950,171","25,249,415","6,140,632","17,157,968","1,202,937","4,109,394","182,683"
12:06:40,"5,952,249","25,305,254","6,142,795","17,221,720","1,203,711","4,111,329","182,881"
12:06:45,"5,954,057","25,314,661","6,144,461","17,226,152","1,205,191","4,114,948","183,255"
12:06:50,"5,956,096","25,290,718","6,146,396","17,173,834","1,205,630","4,116,232","183,309"
12:06:55,"5,957,551","25,304,127","6,148,151","17,201,415","1,206,977","4,119,811","183,629"
12:07:00,"5,959,559","25,277,495","6,149,866","17,205,658","1,207,742","4,122,116","183,813"
12:07:05,"5,961,459","25,297,079","6,151,772","17,221,059","1,209,199","4,126,113","184,234"
12:07:10,"5,963,007","25,297,263","6,153,443","17,217,459","1,209,521","4,126,906","184,277"
12:07:15,"5,964,275","25,289,082","6,154,838","17,162,221","1,209,978","4,128,413","184,353"
12:07:20,"5,965,988","25,306,389","6,156,822","17,205,226","1,210,248","4,129,265","184,400"
12:07:25,"5,967,281","25,311,348","6,158,011","17,241,035","1,210,492","4,129,761","184,427"
12:07:30,"5,968,876","25,285,529","6,159,510","17,235,596","1,210,797","4,131,248","184,473"
12:07:35,"5,970,577","25,318,513","6,161,109","17,237,018","1,211,123","4,132,867","184,515"
12:07:40,"5,972,229","25,332,972","6,162,950","17,252,380","1,211,575","4,134,118","184,581"
12:07:45,"5,973,425","25,342,480","6,164,105","17,254,193","1,211,818","4,134,731","184,608"
12:07:50,"5,974,357","25,351,952","6,164,993","17,253,336","1,212,100","4,135,582","184,634"
12:07:55,"5,975,703","25,315,589","6,166,550","17,244,187","1,212,464","4,136,539","184,675"
12:08:00,"5,977,524","25,338,275","6,168,688","17,227,876","1,212,875","4,137,890","184,777"
12:08:05,"5,979,113","25,341,170","6,170,526","17,258,338","1,213,228","4,138,705","184,828"
12:08:10,"5,980,756","25,273,885","6,172,090","17,245,760","1,213,606","4,140,076","184,875"
12:08:15,"5,982,905","25,329,457","6,174,135","17,229,859","1,214,023","4,141,686","184,944"
12:08:20,"5,985,064","25,305,688","6,176,323","17,263,002","1,214,398","4,142,713","185,023"
12:08:25,"5,987,188","25,311,206","6,178,347","17,273,847","1,214,960","4,144,410","185,181"
12:08:30,"5,988,468","25,312,637","6,179,458","17,262,610","1,215,311","4,145,288","185,224"
12:08:35,"5,990,191","25,333,121","6,181,028","17,275,837","1,215,640","4,147,918","185,286"
12:08:40,"5,991,586","25,326,693","6,182,366","17,276,562","1,215,887","4,148,506","185,323"
12:08:45,"5,992,923","25,337,878","6,183,969","17,280,462","1,216,160","4,149,224","185,371"
12:08:50,"5,993,810","25,300,740","6,185,134","17,273,270","1,216,507","4,150,450","185,429"
12:08:55,"5,994,824","25,319,908","6,186,321","17,235,183","1,216,765","4,151,040","185,464"
12:09:00,"5,995,964","25,322,030","6,187,450","17,276,566","1,216,978","4,151,627","185,489"
12:09:05,"5,996,946","25,354,854","6,188,506","17,286,315","1,217,187","4,151,965","185,522"
12:09:10,"5,998,168","25,326,918","6,189,613","17,261,261","1,217,448","4,152,474","185,549"
12:09:15,"5,999,083","25,349,636","6,190,514","17,302,172","1,217,674","4,153,483","185,572"
12:09:20,"6,000,233","25,326,392","6,191,705","17,282,984","1,217,899","4,154,028","185,592"
12:09:25,"6,001,187","25,351,691","6,192,973","17,280,497","1,218,160","4,154,817","185,630"
12:09:30,"6,002,144","25,336,273","6,194,286","17,299,845","1,218,369","4,155,413","185,653"
12:09:35,"6,003,081","25,367,287","6,195,112","17,299,296","1,218,652","4,156,061","185,701"
12:09:40,"6,004,450","25,254,904","6,196,426","17,288,881","1,219,134","4,157,790","185,773"
12:09:45,"6,005,777","25,347,398","6,197,915","17,299,622","1,219,449","4,159,001","185,821"
12:09:50,"6,006,589","25,351,508","6,198,714","17,276,517","1,219,723","4,159,764","185,853"
12:09:55,"6,007,783","25,358,651","6,199,978","17,286,468","1,220,031","4,160,585","185,896"
12:10:00,"6,008,785","25,355,053","6,201,225","17,272,656","1,220,367","4,161,737","185,936"
12:10:05,"6,010,101","25,363,145","6,202,699","17,283,256","1,220,773","4,163,031","185,979"
12:10:10,"6,011,880","25,328,600","6,204,595","17,269,533","1,221,175","4,164,081","186,034"
12:10:15,"6,013,007","25,376,098","6,205,878","17,288,331","1,221,443","4,165,056","186,072"
12:10:20,"6,014,470","25,381,815","6,207,405","17,306,287","1,221,821","4,166,274","186,113"
12:10:25,"6,015,838","25,348,143","6,208,704","17,299,195","1,222,052","4,166,825","186,134"
12:10:30,"6,016,981","25,351,837","6,209,895","17,285,982","1,222,362","4,167,683","186,172"
12:10:35,"6,018,789","25,352,647","6,211,435","17,276,045","1,222,736","4,169,067","186,217"
12:10:40,"6,019,731","25,379,347","6,212,612","17,322,752","1,223,182","4,170,655","186,260"
12:10:45,"6,020,603","25,367,623","6,213,626","17,317,808","1,223,433","4,171,465","186,304"
12:10:50,"6,021,643","25,351,028","6,214,903","17,312,161","1,223,714","4,172,077","186,335"
12:10:55,"6,022,743","25,377,095","6,216,085","17,325,054","1,223,969","4,172,926","186,362"
12:11:00,"6,024,024","25,362,974","6,217,412","17,323,770","1,224,226","4,173,600","186,389"
12:11:05,"6,025,124","25,380,917","6,218,471","17,323,765","1,224,530","4,174,533","186,425"
12:11:10,"6,025,849","25,341,544","6,219,590","17,294,096","1,224,801","4,175,186","186,458"
12:11:15,"6,026,801","25,387,911","6,220,499","17,316,677","1,225,053","4,175,832","186,492"
12:11:20,"6,027,581","25,384,136","6,221,866","17,310,835","1,225,343","4,176,660","186,533"
12:11:25,"6,028,881","25,355,738","6,223,737","17,275,054","1,225,606","4,177,704","186,562"
12:11:30,"6,029,908","25,341,539","6,224,933","17,299,920","1,225,922","4,178,777","186,606"
12:11:35,"6,031,431","25,391,800","6,226,219","17,326,246","1,226,182","4,179,458","186,637"
12:11:40,"6,032,565","25,344,438","6,227,434","17,308,201","1,226,431","4,180,079","186,666"
12:11:45,"6,033,841","25,284,947","6,228,612","17,300,301","1,226,927","4,181,580","186,812"
12:11:50,"6,035,178","25,378,595","6,230,170","17,291,539","1,227,352","4,183,423","186,900"
12:11:55,"6,036,304","25,380,748","6,231,576","17,316,377","1,228,014","4,186,201","187,031"
12:12:00,"6,037,575","25,329,725","6,232,702","17,313,518","1,228,380","4,187,226","187,094"
12:12:05,"6,038,938","25,374,717","6,234,033","17,319,506","1,228,779","4,188,229","187,157"
12:12:10,"6,039,827","25,382,126","6,235,089","17,323,929","1,229,036","4,188,923","187,194"
12:12:15,"6,040,762","25,368,397","6,236,083","17,322,697","1,229,334","4,189,942","187,227"
12:12:20,"6,041,506","25,399,120","6,236,983","17,335,032","1,229,595","4,190,630","187,261"
12:12:25,"6,042,538","25,369,386","6,238,167","17,304,641","1,229,825","4,191,242","187,290"
12:12:30,"6,043,583","25,366,387","6,239,279","17,318,619","1,230,587","4,193,818","187,391"
12:12:35,"6,044,801","25,387,221","6,240,759","17,277,818","1,230,944","4,194,887","187,451"
12:12:40,"6,045,922","25,401,939","6,242,230","17,310,545","1,231,310","4,195,700","187,508"
12:12:45,"6,046,746","25,397,863","6,243,054","17,327,384","1,231,604","4,196,438","187,539"
12:12:50,"6,047,884","25,399,888","6,244,231","17,301,703","1,231,861","4,197,224","187,570"
12:12:55,"6,048,667","25,408,948","6,245,310","17,325,988","1,232,196","4,198,804","187,622"
12:13:00,"6,049,842","25,358,741","6,246,506","17,298,660","1,232,529","4,199,753","187,666"
12:13:05,"6,051,327","25,401,994","6,248,186","17,329,322","1,233,352","4,202,036","187,809"
12:13:10,"6,052,342","25,409,005","6,249,591","17,334,758","1,233,658","4,203,084","187,856"
12:13:15,"6,053,641","25,402,938","6,250,948","17,346,519","1,233,958","4,204,188","187,899"
12:13:20,"6,055,039","25,401,595","6,252,283","17,349,059","1,234,496","4,205,934","187,985"
12:13:25,"6,056,350","25,399,198","6,253,727","17,348,357","1,234,810","4,207,131","188,028"
12:13:30,"6,057,517","25,380,738","6,254,878","17,363,401","1,235,118","4,207,873","188,076"
12:13:35,"6,058,651","25,410,548","6,255,922","17,357,022","1,235,418","4,208,727","188,121"
12:13:40,"6,059,799","25,409,502","6,257,158","17,336,721","1,235,839","4,209,821","188,172"
12:13:45,"6,060,802","25,420,474","6,258,132","17,352,270","1,236,094","4,210,312","188,202"
12:13:50,"6,061,983","25,387,215","6,259,203","17,352,410","1,236,374","4,210,952","188,237"
12:13:55,"6,062,886","25,414,298","6,260,198","17,360,535","1,236,638","4,211,874","188,267"
12:14:00,"6,064,014","25,395,262","6,261,272","17,350,824","1,237,005","4,213,141","188,362"
12:14:05,"6,065,120","25,402,929","6,262,364","17,366,441","1,237,318","4,214,066","188,408"
12:14:10,"6,066,094","25,401,484","6,263,488","17,343,377","1,237,666","4,215,324","188,459"
